"","litter_id","year","grid","squirrel_id","ln","part_date","part_source"
"3558",5880,2014,"KL",10993,1,109,"field"
"3559",5881,2014,"KL",11537,1,124,"trap"
"3560",5882,2014,"KL",12958,1,134,"weight"
"3561",5884,2014,"KL",19909,1,142,"trap"
"3562",5885,2014,"KL",20530,1,140,"weight"
"3563",5886,2014,"KL",13012,1,118,"trap"
"3564",5888,2014,"KL",19706,1,146,"trap"
"3565",5889,2014,"KL",12626,1,129,"trap"
"3566",5890,2014,"KL",12629,1,145,"trap"
"3567",5895,2014,"KL",19257,1,151,"weight"
"3568",5898,2014,"KL",13288,1,154,"trap"
"3569",5901,2014,"KL",19865,1,129,"field"
"3570",5902,2014,"KL",10342,1,146,"trap"
"3571",5903,2014,"KL",19689,1,155,"trap"
"3572",5904,2014,"KL",19583,1,158,"trap"
"3573",5905,2014,"KL",13124,1,135,"field"
"3574",5910,2014,"SU",19862,1,162,"weight"
"3575",5918,2014,"KL",19764,1,160,"trap"
"3576",5921,2014,"KL",20409,1,166,"trap"
"3577",5924,2014,"KL",19767,1,162,"weight"
"3578",5925,2014,"KL",19846,1,162,"trap"
"3579",5926,2014,"AG",19339,1,154,"field"
"3580",5931,2014,"KL",19769,1,142,"trap"
"3581",5932,2014,"KL",11896,1,117,"field"
"3582",5942,2014,"KL",19719,1,161,"trap"
"3583",5948,2014,"KL",19655,1,161,"field"
"3584",5950,2014,"KL",19702,1,175,"weight"
"3585",5956,2014,"JO",19729,1,155,"field"
"3586",5963,2014,"KL",12285,1,177,"weight"
"3587",5983,2014,"KL",19809,1,164,"field"
"3588",6009,2014,"AG",12082,1,100,"field"
"3589",6023,2014,"KL",19772,1,165,"field"
"3590",6024,2014,"KL",12427,1,125,"field"
"3591",6026,2014,"KL",19692,1,137,"field"
"3592",6028,2014,"KL",19766,1,152,"field"
"3593",6063,2014,"JO",20529,1,168,"field"
"3594",6064,2014,"JO",21263,1,NA,NA
"3595",6077,2015,"AG",12082,1,26,"field"
"3596",6078,2015,"SU",10654,1,52,"weight"
"3597",6079,2015,"AG",11921,1,63,"trap"
"3598",6080,2015,"JO",11726,1,60,"weight"
"3599",6081,2015,"KL",10995,1,64,"trap"
"3600",6082,2015,"JO",19662,1,66,"weight"
"3601",6083,2015,"AG",13567,1,68,"trap"
"3602",6084,2015,"KL",11020,1,66,"trap"
"3603",6085,2015,"KL",20530,1,70,"trap"
"3604",6086,2015,"SU",12435,1,69,"trap"
"3605",6087,2015,"KL",11775,1,72,"weight"
"3606",6088,2015,"AG",19264,1,70,"trap"
"3607",6089,2015,"KL",10993,1,72,"weight"
"3608",6090,2015,"KL",12426,1,72,"trap"
"3609",6091,2015,"AG",13269,1,70,"trap"
"3610",6092,2015,"SU",12432,1,67,"weight"
"3611",6093,2015,"SU",13130,1,73,"weight"
"3612",6094,2015,"AG",19353,1,70,"trap"
"3613",6095,2015,"AG",12604,1,72,"weight"
"3614",6096,2015,"KL",19767,1,72,"trap"
"3615",6097,2015,"JO",21369,1,75,"weight"
"3616",6098,2015,"JO",12037,1,72,"weight"
"3617",6099,2015,"SU",11576,1,63,"weight"
"3618",6100,2015,"JO",19666,1,75,"weight"
"3619",6101,2015,"KL",10342,1,46,"field"
"3620",6102,2015,"SU",19862,1,73,"weight"
"3621",6103,2015,"AG",12257,1,76,"trap"
"3622",6104,2015,"SU",11002,1,74,"field"
"3623",6105,2015,"JO",12700,1,67,"weight"
"3624",6106,2015,"KL",12513,1,77,"trap"
"3625",6107,2015,"KL",12305,1,77,"trap"
"3626",6108,2015,"KL",12827,1,78,"trap"
"3627",6109,2015,"AG",11737,1,77,"trap"
"3628",6110,2015,"KL",21359,1,63,"weight"
"3629",6111,2015,"KL",12285,1,80,"weight"
"3630",6112,2015,"SU",11722,1,77,"trap"
"3631",6113,2015,"AG",19321,1,79,"trap"
"3632",6114,2015,"KL",13288,1,80,"weight"
"3633",6115,2015,"KL",20062,1,80,"weight"
"3634",6116,2015,"JO",19411,1,78,"weight"
"3635",6117,2015,"JO",13204,1,80,"trap"
"3636",6118,2015,"AG",19298,1,79,"trap"
"3637",6119,2015,"AG",13268,1,82,"weight"
"3638",6120,2015,"AG",19275,1,77,"weight"
"3639",6121,2015,"AG",12074,1,80,"trap"
"3640",6122,2015,"AG",13625,1,80,"trap"
"3641",6123,2015,"AG",13257,1,76,"trap"
"3642",6124,2015,"AG",12939,1,80,"trap"
"3643",6125,2015,"AG",19570,1,83,"field"
"3644",6126,2015,"JO",19425,1,84,"weight"
"3645",6127,2015,"JO",13061,1,82,"trap"
"3646",6128,2015,"AG",12535,1,83,"trap"
"3647",6129,2015,"AG",12605,1,82,"trap"
"3648",6130,2015,"KL",13112,1,60,"field"
"3649",6132,2015,"AG",12157,1,81,"weight"
"3650",6133,2015,"KL",12012,1,83,"trap"
"3651",6134,2015,"KL",19706,1,83,"trap"
"3652",6135,2015,"KL",13012,1,80,"trap"
"3653",6136,2015,"KL",11256,1,82,"trap"
"3654",6137,2015,"KL",12427,1,76,"weight"
"3655",6138,2015,"KL",12210,1,80,"trap"
"3656",6139,2015,"KL",13412,1,84,"trap"
"3657",6140,2015,"KL",19764,1,84,"trap"
"3658",6141,2015,"KL",21382,1,81,"trap"
"3659",6142,2015,"AG",12606,1,80,"trap"
"3660",6143,2015,"AG",13286,1,86,"weight"
"3661",6144,2015,"AG",19347,1,82,"weight"
"3662",6145,2015,"AG",19404,1,82,"trap"
"3663",6146,2015,"JO",13208,1,84,"trap"
"3664",6147,2015,"JO",19729,1,84,"trap"
"3665",6148,2015,"JO",13427,1,84,"trap"
"3666",6149,2015,"AG",12271,1,85,"trap"
"3667",6150,2015,"AG",12474,1,85,"trap"
"3668",6151,2015,"AG",19334,1,86,"trap"
"3669",6152,2015,"JO",11875,1,83,"weight"
"3670",6153,2015,"JO",11994,1,85,"trap"
"3671",6154,2015,"SU",21100,1,86,"trap"
"3672",6155,2015,"SU",13092,1,84,"weight"
"3673",6156,2015,"SU",20059,1,84,"weight"
"3674",6157,2015,"AG",11686,1,84,"trap"
"3675",6158,2015,"AG",13117,1,82,"weight"
"3676",6159,2015,"AG",19933,1,83,"weight"
"3677",6160,2015,"KL",11895,1,86,"trap"
"3678",6161,2015,"KL",20409,1,85,"trap"
"3679",6162,2015,"KL",13305,1,80,"trap"
"3680",6163,2015,"KL",12509,1,85,"weight"
"3681",6164,2015,"AG",19311,1,85,"weight"
"3682",6165,2015,"JO",11049,1,87,"trap"
"3683",6166,2015,"KL",12137,1,84,"trap"
"3684",6167,2015,"AG",12182,1,82,"trap"
"3685",6168,2015,"AG",19308,1,79,"weight"
"3686",6169,2015,"SU",12026,1,87,"trap"
"3687",6170,2015,"SU",12180,1,83,"weight"
"3688",6171,2015,"KL",20873,1,86,"trap"
"3689",6172,2015,"KL",19769,1,87,"trap"
"3690",6173,2015,"JO",20417,1,87,"trap"
"3691",6174,2015,"JO",20388,1,88,"weight"
"3692",6175,2015,"JO",13229,1,82,"trap"
"3693",6176,2015,"AG",20014,1,84,"trap"
"3694",6177,2015,"SU",11963,1,86,"trap"
"3695",6178,2015,"SU",19987,1,83,"weight"
"3696",6179,2015,"AG",19928,1,86,"weight"
"3697",6180,2015,"AG",20163,1,86,"trap"
"3698",6181,2015,"AG",13579,1,87,"trap"
"3699",6182,2015,"AG",12788,1,87,"trap"
"3700",6183,2015,"AG",13271,1,86,"weight"
"3701",6184,2015,"AG",13140,1,86,"trap"
"3702",6185,2015,"AG",13476,1,83,"weight"
"3703",6186,2015,"JO",21683,1,82,"weight"
"3704",6187,2015,"AG",11349,1,88,"trap"
"3705",6188,2015,"AG",19925,1,84,"trap"
"3706",6189,2015,"SU",11976,1,NA,NA
"3707",6190,2015,"SU",19742,1,82,"trap"
"3708",6191,2015,"JO",13295,1,86,"trap"
"3709",6192,2015,"JO",19553,1,76,"field"
"3710",6193,2015,"SU",13134,1,87,"weight"
"3711",6194,2015,"AG",19315,1,84,"weight"
"3712",6195,2015,"KL",19702,1,89,"trap"
"3713",6196,2015,"KL",20220,1,89,"trap"
"3714",6197,2015,"AG",13255,1,90,"weight"
"3715",6198,2015,"AG",13215,1,88,"trap"
"3716",6199,2015,"JO",11678,1,91,"trap"
"3717",6200,2015,"JO",11965,1,84,"weight"
"3718",6201,2015,"JO",12357,1,87,"trap"
"3719",6202,2015,"JO",19587,1,91,"weight"
"3720",6203,2015,"KL",19766,1,90,"weight"
"3721",6204,2015,"KL",20191,1,91,"trap"
"3722",6205,2015,"AG",11738,1,90,"trap"
"3723",6206,2015,"AG",12095,1,92,"trap"
"3724",6207,2015,"AG",13627,1,82,"weight"
"3725",6208,2015,"AG",20182,1,91,"trap"
"3726",6209,2015,"AG",12837,1,92,"trap"
"3727",6210,2015,"AG",12647,1,91,"trap"
"3728",6211,2015,"SU",12973,1,89,"trap"
"3729",6212,2015,"KL",20297,1,92,"trap"
"3730",6213,2015,"KL",21215,1,91,"weight"
"3731",6214,2015,"AG",13023,1,92,"trap"
"3732",6215,2015,"JO",12739,1,91,"weight"
"3733",6216,2015,"AG",12586,1,93,"trap"
"3734",6217,2015,"AG",19317,1,93,"trap"
"3735",6218,2015,"AG",20166,1,94,"trap"
"3736",6219,2015,"AG",12938,1,92,"trap"
"3737",6220,2015,"JO",19432,1,91,"trap"
"3738",6221,2015,"AG",21181,1,95,"weight"
"3739",6222,2015,"AG",20231,1,93,"trap"
"3740",6223,2015,"SU",12972,1,82,"weight"
"3741",6224,2015,"SU",20044,1,91,"weight"
"3742",6225,2015,"KL",20804,1,92,"weight"
"3743",6226,2015,"JO",21414,1,90,"weight"
"3744",6228,2015,"JO",19914,1,91,"trap"
"3745",6229,2015,"SU",11953,1,85,"weight"
"3746",6230,2015,"AG",20165,1,99,"trap"
"3747",6231,2015,"AG",12183,1,93,"trap"
"3748",6232,2015,"KL",10374,1,84,"weight"
"3749",6233,2015,"JO",11260,1,101,"trap"
"3750",6234,2015,"JO",19255,1,84,"field"
"3751",6235,2015,"AG",21887,1,90,"field"
"3752",6239,2015,"AG",11059,1,62,"field"
"3753",6242,2015,"AG",21905,1,144,"weight"
"3754",6243,2015,"AG",11934,1,81,"field"
"3755",6245,2015,"JO",11306,1,67,"field"
"3756",6246,2015,"JO",20300,1,97,"field"
"3757",6419,2016,"AG",19339,1,71,"weight"
"3758",6420,2016,"AG",19321,1,69,"weight"
"3759",6421,2016,"AG",11059,1,73,"weight"
"3760",6424,2016,"KL",11256,1,125,"weight"
"3761",6434,2016,"JO",11887,1,117,"weight"
"3762",6440,2016,"SU",11976,1,104,"weight"
"3763",6442,2016,"SU",12003,1,99,"trap"
"3764",6446,2016,"AG",12074,1,93,"trap"
"3765",6448,2016,"SU",12180,1,97,"trap"
"3766",6449,2016,"AG",12269,1,110,"trap"
"3767",6451,2016,"KL",12305,1,107,"trap"
"3768",6453,2016,"JO",12357,1,110,"trap"
"3769",6455,2016,"KL",12427,1,103,"trap"
"3770",6456,2016,"SU",12432,1,99,"trap"
"3771",6457,2016,"SU",12435,1,123,"weight"
"3772",6458,2016,"AG",12558,1,97,"trap"
"3773",6460,2016,"AG",12604,1,91,"trap"
"3774",6462,2016,"JO",12700,1,110,"trap"
"3775",6468,2016,"SU",12973,1,122,"trap"
"3776",6471,2016,"SU",13097,1,120,"trap"
"3777",6473,2016,"AG",13140,1,97,"trap"
"3778",6477,2016,"JO",13229,1,115,"trap"
"3779",6483,2016,"KL",13288,1,110,"trap"
"3780",6487,2016,"KL",13412,1,111,"trap"
"3781",6490,2016,"KL",13445,1,115,"trap"
"3782",6492,2016,"AG",13567,1,95,"trap"
"3783",6493,2016,"AG",13579,1,116,"trap"
"3784",6498,2016,"AG",19308,1,110,"trap"
"3785",6499,2016,"AG",19311,1,98,"weight"
"3786",6504,2016,"AG",19404,1,102,"trap"
"3787",6506,2016,"JO",19425,1,104,"trap"
"3788",6507,2016,"JO",19432,1,106,"trap"
"3789",6510,2016,"JO",19553,1,93,"field"
"3790",6511,2016,"KL",19561,1,110,"trap"
"3791",6514,2016,"JO",19587,1,99,"weight"
"3792",6515,2016,"JO",19589,1,104,"trap"
"3793",6516,2016,"SU",19611,1,97,"trap"
"3794",6517,2016,"KL",19649,1,104,"trap"
"3795",6518,2016,"JO",19666,1,98,"weight"
"3796",6520,2016,"KL",19706,1,105,"trap"
"3797",6521,2016,"KL",19707,1,101,"trap"
"3798",6522,2016,"KL",19719,1,107,"weight"
"3799",6524,2016,"SU",19742,1,98,"weight"
"3800",6525,2016,"KL",19764,1,110,"trap"
"3801",6526,2016,"KL",19769,1,111,"trap"
"3802",6528,2016,"SU",19862,1,112,"trap"
"3803",6535,2016,"KL",19983,1,95,"trap"
"3804",6536,2016,"KL",19984,1,99,"trap"
"3805",6540,2016,"SU",20044,1,102,"trap"
"3806",6542,2016,"AG",20051,1,110,"trap"
"3807",6544,2016,"SU",20060,1,110,"weight"
"3808",6545,2016,"SU",20061,1,108,"weight"
"3809",6546,2016,"KL",20062,1,93,"trap"
"3810",6550,2016,"AG",20166,1,102,"trap"
"3811",6552,2016,"AG",20184,1,103,"trap"
"3812",6553,2016,"KL",20191,1,108,"weight"
"3813",6556,2016,"AG",20231,1,107,"weight"
"3814",6561,2016,"JO",20281,1,97,"trap"
"3815",6573,2016,"KL",20409,1,105,"trap"
"3816",6575,2016,"AG",20412,1,NA,NA
"3817",6587,2016,"KL",20504,1,112,"trap"
"3818",6589,2016,"KL",20537,1,113,"weight"
"3819",6595,2016,"KL",20632,1,115,"trap"
"3820",6615,2016,"KL",20857,1,115,"trap"
"3821",6620,2016,"KL",20079,1,103,"weight"
"3822",6623,2016,"KL",20920,1,119,"weight"
"3823",6640,2016,"KL",21075,1,107,"weight"
"3824",6642,2016,"SU",21100,1,100,"weight"
"3825",6644,2016,"KL",21155,1,94,"field"
"3826",6647,2016,"KL",21215,1,108,"trap"
"3827",6650,2016,"AG",21246,1,105,"trap"
"3828",6652,2016,"JO",21263,1,106,"weight"
"3829",6654,2016,"SU",21273,1,99,"trap"
"3830",6655,2016,"KL",21294,1,115,"trap"
"3831",6658,2016,"KL",21350,1,111,"weight"
"3832",6661,2016,"JO",21371,1,111,"trap"
"3833",6665,2016,"KL",21396,1,117,"trap"
"3834",6676,2016,"JO",21683,1,101,"weight"
"3835",6678,2016,"SU",21867,1,110,"trap"
"3836",6684,2016,"KL",21910,1,107,"trap"
"3837",6700,2016,"SU",21984,1,110,"trap"
"3838",6708,2016,"KL",22016,1,111,"weight"
"3839",6933,2016,"AG",19275,1,77,"trap"
"3840",6934,2016,"AG",19353,1,80,"trap"
"3841",6935,2016,"AG",12082,1,72,"weight"
"3842",6936,2016,"AG",13257,1,73,"weight"
"3843",6939,2016,"AG",12939,1,94,"weight"
"3844",6943,2016,"KL",13305,1,116,"weight"
"3845",6945,2016,"JO",19729,1,104,"trap"
"3846",6949,2016,"AG",20163,1,99,"trap"
"3847",6950,2016,"KL",20220,1,103,"trap"
"3848",6961,2016,"KL",21359,1,105,"field"
"3849",6970,2016,"AG",22076,1,99,"weight"
"3850",6971,2016,"JO",22080,1,101,"weight"
"3851",7000,2016,"AG",20863,1,81,"trap"
"3852",7001,2016,"AG",13267,1,82,"weight"
"3853",7017,2016,"AG",19298,1,70,"weight"
"3854",7018,2016,"AG",13023,1,85,"trap"
"3855",7019,2016,"AG",13215,1,85,"trap"
"3856",7023,2016,"AG",12731,1,83,"weight"
"3857",7024,2016,"AG",19925,1,85,"weight"
"3858",7025,2016,"JO",13228,1,86,"trap"
"3859",7026,2016,"AG",19334,1,89,"trap"
"3860",7027,2016,"AG",11737,1,92,"trap"
"3861",7028,2016,"AG",12837,1,90,"trap"
"3862",7030,2016,"JO",21414,1,91,"trap"
"3863",7031,2016,"AG",19933,1,NA,NA
"3864",7032,2016,"JO",11726,1,93,"trap"
"3865",7033,2016,"AG",20014,1,91,"trap"
"3866",7034,2016,"JO",13208,1,93,"trap"
"3867",7035,2016,"AG",20182,1,96,"trap"
"3868",7036,2016,"AG",11921,1,87,"weight"
"3869",7037,2016,"JO",11720,1,92,"trap"
"3870",7038,2016,"JO",21465,1,93,"trap"
"3871",7039,2016,"KL",19550,1,97,"trap"
"3872",7042,2016,"KL",11775,1,131,"weight"
"3873",7046,2016,"SU",21169,1,121,"trap"
"3874",7050,2016,"SU",12026,1,126,"trap"
"3875",7137,2016,"KL",11020,1,107,"field"
"3876",7681,2017,"AG",19339,1,75,"weight"
"3877",7682,2017,"AG",13257,1,75,"weight"
"3878",7684,2017,"SU",11576,1,131,"trap"
"3879",7685,2017,"JO",11678,1,159,"trap"
"3880",7687,2017,"AG",11737,1,96,"trap"
"3881",7692,2017,"SU",11998,1,132,"weight"
"3882",7693,2017,"KL",12012,1,133,"weight"
"3883",7694,2017,"JO",12037,1,142,"trap"
"3884",7695,2017,"AG",12095,1,124,"weight"
"3885",7696,2017,"SU",12180,1,119,"weight"
"3886",7697,2017,"JO",12318,1,139,"weight"
"3887",7698,2017,"JO",12357,1,130,"weight"
"3888",7706,2017,"AG",12939,1,111,"trap"
"3889",7707,2017,"AG",13023,1,100,"trap"
"3890",7711,2017,"JO",13228,1,114,"trap"
"3891",7713,2017,"AG",13246,1,92,"weight"
"3892",7714,2017,"AG",13268,1,118,"weight"
"3893",7715,2017,"JO",13293,1,142,"weight"
"3894",7716,2017,"JO",19729,1,120,"trap"
"3895",7718,2017,"JO",13427,1,142,"trap"
"3896",7719,2017,"SU",13438,1,132,"trap"
"3897",7721,2017,"AG",13567,1,113,"weight"
"3898",7722,2017,"AG",13579,1,116,"trap"
"3899",7723,2017,"AG",13625,1,99,"weight"
"3900",7725,2017,"AG",19311,1,122,"weight"
"3901",7726,2017,"AG",19321,1,81,"weight"
"3902",7727,2017,"AG",19334,1,94,"trap"
"3903",7729,2017,"AG",19398,1,110,"trap"
"3904",7733,2017,"JO",19432,1,126,"trap"
"3905",7734,2017,"JO",19509,1,113,"weight"
"3906",7735,2017,"JO",19553,1,128,"trap"
"3907",7736,2017,"KL",19583,1,121,"trap"
"3908",7737,2017,"JO",19587,1,121,"trap"
"3909",7738,2017,"JO",19589,1,117,"trap"
"3910",7739,2017,"SU",19611,1,111,"trap"
"3911",7740,2017,"JO",19666,1,129,"field"
"3912",7744,2017,"KL",19764,1,136,"weight"
"3913",7745,2017,"KL",19766,1,127,"weight"
"3914",7746,2017,"KL",19846,1,123,"trap"
"3915",7747,2017,"AG",19907,1,79,"weight"
"3916",7748,2017,"AG",19926,1,123,"trap"
"3917",7749,2017,"AG",19962,1,93,"weight"
"3918",7750,2017,"AG",19970,1,84,"weight"
"3919",7753,2017,"AG",19989,1,125,"trap"
"3920",7754,2017,"AG",20005,1,121,"trap"
"3921",7755,2017,"AG",20014,1,93,"trap"
"3922",7756,2017,"SU",20044,1,124,"trap"
"3923",7758,2017,"AG",20051,1,107,"trap"
"3924",7759,2017,"SU",20060,1,112,"trap"
"3925",7761,2017,"KL",20079,1,132,"field"
"3926",7762,2017,"AG",20138,1,116,"trap"
"3927",7764,2017,"AG",20163,1,110,"trap"
"3928",7766,2017,"AG",20184,1,125,"trap"
"3929",7767,2017,"KL",20191,1,136,"trap"
"3930",7769,2017,"AG",20229,1,116,"trap"
"3931",7770,2017,"AG",20231,1,117,"trap"
"3932",7771,2017,"AG",20255,1,115,"weight"
"3933",7774,2017,"JO",20281,1,132,"weight"
"3934",7775,2017,"JO",20287,1,143,"weight"
"3935",7776,2017,"KL",20295,1,116,"trap"
"3936",7777,2017,"KL",20297,1,148,"trap"
"3937",7778,2017,"AG",20385,1,124,"trap"
"3938",7779,2017,"AG",20387,1,101,"weight"
"3939",7780,2017,"JO",20389,1,111,"trap"
"3940",7782,2017,"AG",20415,1,118,"trap"
"3941",7785,2017,"JO",20440,1,136,"weight"
"3942",7786,2017,"AG",20475,1,132,"trap"
"3943",7788,2017,"JO",20488,1,121,"trap"
"3944",7789,2017,"JO",20529,1,117,"trap"
"3945",7790,2017,"KL",20628,1,130,"weight"
"3946",7791,2017,"AG",20630,1,111,"weight"
"3947",7792,2017,"KL",20632,1,132,"weight"
"3948",7794,2017,"KL",20685,1,142,"trap"
"3949",7796,2017,"KL",20688,1,136,"trap"
"3950",7797,2017,"KL",20732,1,132,"trap"
"3951",7798,2017,"KL",20734,1,138,"weight"
"3952",7799,2017,"JO",20751,1,137,"trap"
"3953",7801,2017,"JO",20770,1,130,"trap"
"3954",7803,2017,"KL",20804,1,147,"weight"
"3955",7809,2017,"KL",20865,1,126,"weight"
"3956",7810,2017,"KL",20867,1,140,"trap"
"3957",7811,2017,"KL",20873,1,150,"field"
"3958",7812,2017,"KL",20920,1,137,"trap"
"3959",7814,2017,"AG",20967,1,111,"trap"
"3960",7815,2017,"AG",20977,1,128,"weight"
"3961",7816,2017,"KL",20995,1,127,"weight"
"3962",7818,2017,"KL",21022,1,138,"weight"
"3963",7821,2017,"AG",21153,1,99,"trap"
"3964",7822,2017,"KL",21155,1,111,"trap"
"3965",7823,2017,"KL",21215,1,125,"weight"
"3966",7825,2017,"KL",21227,1,120,"weight"
"3967",7826,2017,"AG",21246,1,109,"weight"
"3968",7828,2017,"KL",21342,1,132,"trap"
"3969",7830,2017,"KL",21350,1,109,"trap"
"3970",7831,2017,"AG",21354,1,93,"trap"
"3971",7832,2017,"KL",21382,1,134,"weight"
"3972",7833,2017,"KL",21396,1,133,"trap"
"3973",7834,2017,"JO",21465,1,107,"trap"
"3974",7835,2017,"JO",21492,1,124,"trap"
"3975",7838,2017,"AG",21783,1,91,"trap"
"3976",7840,2017,"JO",21895,1,125,"weight"
"3977",7841,2017,"AG",21904,1,123,"trap"
"3978",7842,2017,"KL",21910,1,136,"trap"
"3979",7844,2017,"SU",21921,1,118,"trap"
"3980",7847,2017,"JO",21998,1,122,"weight"
"3981",7848,2017,"AG",22002,1,105,"weight"
"3982",7849,2017,"AG",22005,1,111,"trap"
"3983",7850,2017,"KL",22008,1,123,"trap"
"3984",7851,2017,"KL",21269,1,133,"weight"
"3985",7853,2017,"AG",22018,1,95,"trap"
"3986",7854,2017,"AG",22024,1,121,"weight"
"3987",7857,2017,"AG",22076,1,110,"trap"
"3988",7858,2017,"AG",22087,1,116,"trap"
"3989",7859,2017,"AG",22096,1,114,"trap"
"3990",7861,2017,"KL",22117,1,121,"trap"
"3991",7865,2017,"JO",22165,1,126,"trap"
"3992",7867,2017,"AG",22200,1,128,"weight"
"3993",7877,2017,"AG",22388,1,98,"field"
"3994",7882,2017,"SU",22495,1,140,"weight"
"3995",7899,2017,"SU",12003,1,132,"trap"
"3996",7901,2017,"SU",12972,1,132,"weight"
"3997",7904,2017,"KL",13445,1,139,"trap"
"3998",7906,2017,"AG",19570,1,118,"trap"
"3999",7907,2017,"SU",19740,1,145,"trap"
"4000",7908,2017,"SU",19742,1,126,"trap"
"4001",7911,2017,"KL",20220,1,144,"trap"
"4002",7912,2017,"JO",20241,1,121,"trap"
"4003",7916,2017,"AG",20474,1,116,"trap"
"4004",7919,2017,"JO",20601,1,130,"weight"
"4005",7922,2017,"SU",20948,1,125,"trap"
"4006",7927,2017,"SU",21058,1,131,"trap"
"4007",7928,2017,"KL",21075,1,125,"weight"
"4008",7929,2017,"AG",21128,1,130,"weight"
"4009",7930,2017,"KL",21137,1,117,"trap"
"4010",7931,2017,"SU",21273,1,116,"trap"
"4011",7933,2017,"KL",21366,1,139,"trap"
"4012",7935,2017,"SU",21488,1,133,"trap"
"4013",7938,2017,"SU",21907,1,133,"trap"
"4014",7947,2017,"KL",22016,1,122,"trap"
"4015",7950,2017,"AG",22059,1,117,"weight"
"4016",7956,2017,"AG",22144,1,120,"weight"
"4017",7968,2017,"AG",22519,1,107,"weight"
"4018",8026,2017,"AG",21583,1,96,"trap"
"4019",8027,2017,"AG",20182,1,105,"trap"
"4020",8028,2017,"AG",20225,1,102,"weight"
"4021",8029,2017,"AG",12605,1,105,"weight"
"4022",8030,2017,"AG",20863,1,89,"weight"
"4023",8031,2017,"AG",22069,1,106,"weight"
"4024",8032,2017,"AG",22509,1,108,"weight"
"4025",8033,2017,"JO",13208,1,111,"trap"
"4026",8034,2017,"SU",20061,1,112,"trap"
"4027",8035,2017,"AG",22108,1,109,"weight"
"4028",8037,2017,"AG",19275,1,127,"trap"
"4029",8041,2017,"KL",19809,1,122,"trap"
"4030",8042,2017,"KL",19984,1,123,"trap"
"4031",8044,2017,"AG",20566,1,111,"trap"
"4032",8046,2017,"SU",21169,1,128,"trap"
"4033",8047,2017,"KL",21199,1,132,"weight"
"4034",8050,2017,"SU",21867,1,129,"weight"
"4035",8052,2017,"SU",21908,1,128,"trap"
"4036",8056,2017,"SU",21984,1,126,"trap"
"4037",8057,2017,"AG",22007,1,121,"trap"
"4038",8058,2017,"AG",22013,1,113,"weight"
"4039",8106,2017,"JO",20265,1,123,"trap"
"4040",8107,2017,"SU",21364,1,124,"weight"
"4041",8111,2017,"JO",22736,1,NA,NA
"4042",8123,2017,"AG",21924,1,116,"trap"
"4043",8129,2017,"SU",20944,1,131,"trap"
"4044",8131,2017,"KL",20857,1,120,"weight"
"4045",8134,2017,"JO",20148,1,126,"trap"
"4046",8135,2017,"JO",20417,1,132,"weight"
"4047",8137,2017,"JO",20841,1,125,"trap"
"4048",8138,2017,"KL",21578,1,132,"weight"
"4049",8144,2017,"SU",21003,1,139,"weight"
"4050",8149,2017,"AG",19988,1,123,"trap"
"4051",8150,2017,"JO",11726,1,158,"trap"
"4052",8187,2018,"AG",13450,1,109,"trap"
"4053",8680,2018,"AG",13023,1,127,"weight"
"4054",8682,2018,"AG",13140,1,108,"field"
"4055",8683,2018,"JO",13208,1,110,"weight"
"4056",8684,2018,"JO",13228,1,109,"trap"
"4057",8685,2018,"JO",13229,1,NA,NA
"4058",8686,2018,"AG",13257,1,NA,NA
"4059",8687,2018,"JO",13427,1,136,"weight"
"4060",8689,2018,"KL",13445,1,124,"trap"
"4061",8690,2018,"AG",13567,1,117,"trap"
"4062",8691,2018,"AG",13579,1,112,"field"
"4063",8692,2018,"AG",19334,1,107,"trap"
"4064",8693,2018,"AG",19339,1,109,"trap"
"4065",8694,2018,"AG",19366,1,118,"trap"
"4066",8695,2018,"AG",19404,1,113,"trap"
"4067",8696,2018,"JO",19411,1,140,"weight"
"4068",8698,2018,"JO",19432,1,NA,NA
"4069",8699,2018,"KL",19583,1,115,"weight"
"4070",8700,2018,"JO",19587,1,143,"trap"
"4071",8701,2018,"SU",19611,1,101,"weight"
"4072",8702,2018,"KL",19649,1,117,"trap"
"4073",8704,2018,"KL",19702,1,118,"trap"
"4074",8708,2018,"SU",19742,1,NA,NA
"4075",8709,2018,"KL",19764,1,112,"trap"
"4076",8713,2018,"AG",19907,1,NA,NA
"4077",8717,2018,"KL",19983,1,113,"weight"
"4078",8718,2018,"KL",19984,1,115,"weight"
"4079",8719,2018,"JO",20046,1,113,"field"
"4080",8721,2018,"SU",20061,1,122,"trap"
"4081",8722,2018,"KL",20062,1,152,"trap"
"4082",8723,2018,"KL",20079,1,118,"weight"
"4083",8724,2018,"AG",20138,1,NA,NA
"4084",8725,2018,"JO",20148,1,146,"weight"
"4085",8726,2018,"AG",20182,1,113,"trap"
"4086",8727,2018,"AG",20184,1,103,"trap"
"4087",8728,2018,"KL",20191,1,110,"trap"
"4088",8729,2018,"KL",20220,1,111,"weight"
"4089",8731,2018,"AG",20229,1,111,"weight"
"4090",8733,2018,"JO",20241,1,NA,NA
"4091",8734,2018,"AG",20255,1,119,"weight"
"4092",8736,2018,"JO",20287,1,145,"weight"
"4093",8737,2018,"KL",20295,1,112,"trap"
"4094",8738,2018,"KL",20297,1,123,"trap"
"4095",8739,2018,"AG",20385,1,NA,NA
"4096",8740,2018,"AG",20387,1,114,"field"
